,y
0,1.8311445531125448
1,4.72833927884388
2,6.5056953000695765
3,11.112394350087314
4,11.107311258893063
5,11.778827729441577
6,12.22055172791379
7,15.646717958128278
8,17.472779310551193
9,19.905786754046563
10,14.424983744970842
11,17.109921616503133
12,14.715476658175431
13,14.266145654699809
14,16.194028246469106
15,18.11102463791648
16,19.0919559713417
17,17.295090221956404
18,22.45780672245344
19,24.297779767854923
20,22.634371386375637
21,17.438863947196207
22,17.118036592755104
23,17.30781141165608
24,22.85658042672524
25,21.892794802175455
26,20.844032808379907
27,24.898170723151146
28,23.64177446458099
29,27.333323592952862
30,25.148224290606958
31,23.914431115085517
32,22.1377077303732
33,26.08258145022183
34,22.97668593901789
35,30.026200270300908
36,27.936743486945907
37,25.25120758528777
38,30.640645015466852
39,29.300771201829967
40,30.22517237923082
41,33.94673197159042
42,31.018181670603205
43,30.208010239254154
44,30.35591930205458
45,30.539389079922966
46,31.738472240409173
47,36.81584176111923
48,33.37884942210998
49,37.725797890408906
50,40.310788578029225
51,40.07869861558891
52,42.38977756411112
53,45.79230536469456
54,50.58599522836394
55,51.95664935432099
56,52.934886202353326
57,53.452884430455256
58,51.52389306938367
59,50.21883802589806
60,52.95983305175731
61,57.06602795453318
62,60.15474099836482
63,63.664399659323074
64,64.84056437231608
65,65.28530460712429
66,62.54568856589348
67,64.27704938253636
68,65.69545291733601
69,69.21374927868912
70,72.92151804411493
71,76.0156736876053
72,74.28446238253352
73,78.48330138159196
74,79.1508523071843
75,80.8765602004701
76,79.4720243341497
77,83.45193364503265
78,79.25614268324368
79,83.44512654353946
80,81.5303176963366
81,83.82989629519759
82,84.43651941555335
83,83.42681386595564
84,83.98926691974954
85,78.93187995295739
86,77.81033795536068
87,78.79493834139082
88,75.83295619798872
89,73.38445708764677
90,76.78875787958674
91,79.11720996981342
92,82.28213852806371
93,82.46148812487718
94,84.09687694483043
95,82.49251503318573
96,86.35790042882509
97,91.0217258165039
98,92.38982019185976
99,93.49550603725797
100,91.66227665997773
101,89.90892688116897
102,92.87587718608239
103,94.26810571777898
104,93.1900952378924
105,94.31038124752489
106,94.60939431410598
107,93.00364957383671
108,92.2512164576367
109,89.66638096773154
110,89.65814789758075
111,92.72646808173636
112,91.09716563165881
113,94.17905788202012
114,92.25462151019077
115,94.66018212294732
116,92.17114699994013
117,90.12438099332897
118,92.69908581004188
119,90.61593179141914
