,y
0,-0.9992411625626958
1,-1.113252751944569
2,-0.8726520612512515
3,-1.0341453397345521
4,-0.2609282081437988
5,-0.7872240589196673
6,-0.044647091761759045
7,2.4791607889312406
8,0.19137586713872254
9,0.9111000355572737
10,-1.3598821963810108
11,1.6806125281377506
12,-1.973046345103008
13,0.15748426909804236
14,-2.1191418952220413
15,0.9171542042709988
16,-0.4982363676673037
17,0.6358109111006032
18,0.22127966620972334
19,2.4611675538236453
20,1.5506240247454566
21,1.8416760201515772
22,2.4679886427461293
23,1.0391642958535927
24,1.1994174418821903
25,0.8794322235761279
26,0.9290645623412631
27,0.46937746802761643
28,1.7830186271332247
29,2.5422926418941123
30,2.8671360184125385
31,1.5324777465496
32,1.8187172135109073
33,1.968287992410408
34,2.669841304899371
35,1.6242962785243678
36,2.4244902168446716
37,2.5297897013056634
38,3.0070856415941156
39,3.4633546800376758
40,1.7874860447584542
41,3.7746223797483207
42,1.7369872560674122
43,3.4986394921992012
44,2.10999121052088
45,2.036914842145306
46,-0.2626132175188276
47,0.7124092540911469
48,0.525174930897658
49,0.2382290982647261
50,-0.2778447243851323
51,-1.9574323135530236
52,-1.6177104134023421
53,-2.1448445713509763
54,-2.037910071062813
55,-4.085245468962988
56,-2.274702930483349
57,-3.525024614028478
58,-1.176847001608674
59,-0.6399712648685849
60,-0.819780482699864
61,-1.0299914744968501
62,1.2837812712282977
63,-0.4938804587740276
64,0.7995611182582589
65,-1.919906651350587
66,0.05687009408378576
67,0.9090901193268675
68,-0.057281457210846105
69,0.6587308204985272
70,-1.2288580460029075
71,-2.0402661979508965
72,-2.4402544426755757
73,-0.7969993389541881
74,-1.4405565128841253
75,0.03375772704672963
76,-0.28321186027178974
77,-0.39721384398029363
78,-3.5251773717062314
79,-2.681949444749776
80,-3.6742895564999962
81,-2.0239967998305053
82,-1.9853372968101262
83,-0.543019053788467
84,-1.252235931895735
85,-0.600231057153096
86,-1.684270881206657
87,-0.6826519908630347
88,-2.1175310227155903
89,-1.624142369964328
90,-3.2164551488182074
91,-0.5247466161110022
92,-0.5398408636258788
93,0.34785936139380097
94,-1.3888101036195284
95,-2.0372358467525107
96,-1.530661574485958
97,-1.2398536854025193
98,0.6709961397660981
99,1.437334815752252
100,1.6630737431808633
101,1.0335392311032323
102,2.167116497404205
103,2.3875362709769963
104,0.5210057271385542
105,1.876641379025043
106,0.9971109091741966
107,0.7226108620443908
108,1.1536246937120234
109,0.9315631551641735
110,1.3244057641940676
111,2.3765173437838913
112,0.46808305632361674
113,-0.3940187923509824
114,-0.8646196206135573
115,-1.117895070046687
116,-0.19602016775659242
117,0.29760387571209873
118,0.4903551085869632
119,-0.7827708551066813
