,y
0,1.331984718015808
1,3.187842514881339
2,4.169754658435592
3,4.608712258229592
4,4.6510441258662345
5,6.044647280170434
6,5.486727539600892
7,5.685999746495732
8,5.3806153661596365
9,3.7653429420196978
10,3.3040860375322283
11,3.2250720026260207
12,1.8899069689766266
13,2.9196220824164834
14,5.9423796900987895
15,6.300438534376204
16,6.164841169099627
17,5.669742741866049
18,5.385146316110027
19,3.1659282373274453
20,3.4587378708108205
21,3.4280924140071396
22,4.949091879303914
23,5.191402638552061
24,4.811511370845885
25,6.605213045865538
26,6.416402861642297
27,5.414923184745566
28,5.414968144899136
29,6.931981377054597
30,6.764953692815746
31,5.922575303796657
32,5.41381574632138
33,5.70158789313038
34,7.379793115282637
35,7.572186351586165
36,8.4659850772583
37,8.398486371254561
38,8.33666217084465
39,7.401600538529285
40,6.114855243768903
41,6.7386772017668175
42,6.772991946375351
43,7.936835613459007
44,9.29846059481951
45,8.934841426669054
46,9.078451408428737
47,8.869697062421324
48,7.680206116439489
49,6.016094462866271
50,5.386927042414166
51,6.78319099385438
52,7.030071980126054
53,7.61521295346331
54,6.164536342711092
55,5.919139577265946
56,6.338317709578006
57,5.359628917894895
58,7.05220003968361
59,8.091198618711301
60,7.12602640593127
61,7.683022914425421
62,8.41639493353516
63,7.392643714800362
64,9.124978004762456
65,9.288844972976303
66,8.933364248638965
67,9.578620765149374
68,9.423544493030178
69,8.85379124836147
70,7.3887655402661405
71,6.590391215372744
72,7.144441740013285
73,7.067760818251753
74,7.615351525250163
75,9.212883284369514
76,8.513265116982858
77,7.332519611882396
78,7.801228785560275
79,7.884195968366397
80,8.112785103615176
81,8.018874563178795
82,7.974907816571823
83,7.23812907114108
84,8.241688937158928
85,7.2336402833640925
86,6.741255852668641
87,5.865313067461343
88,5.449782530187681
89,4.604199342279788
90,4.861402585385479
91,5.49824142890318
92,5.412618056664123
93,4.653341475178449
94,5.675860301630409
95,5.258708969140764
96,5.135769740050425
97,5.66804669069046
98,5.259995624751227
99,3.8005517172544616
100,4.276504867901476
101,4.793928108926685
102,5.515535040666888
103,4.673681406407219
104,4.003224238786954
105,4.093168379579513
106,3.12029302302885
107,4.257230676927847
108,4.879551712732842
109,3.8441753141193384
110,4.254782729244411
111,5.161725380330224
112,4.697648745503529
113,5.094611624536963
114,4.488457515219077
115,5.225204099011481
116,5.055129689816936
117,6.457798726252522
118,9.172508947026405
119,9.146563635884752
