,y
0,-0.9992411625626958
1,-0.8634424613038951
2,-0.6692819604573115
3,-1.0843358958916807
4,0.7304448314617593
5,-0.04881759540896413
6,0.379525441335017
7,3.117928486543514
8,-0.640408872852975
9,1.6240860181627685
10,-1.2035139345161177
11,-0.5511394771532141
12,-1.9255877883022354
13,0.12986767773020946
14,-0.6527750720986554
15,-0.5906143965801451
16,1.0468627293473394
17,0.4346049759407713
18,1.6648441090870758
19,1.3771799389036503
20,1.1429744146388363
21,1.4386648280196908
22,2.1422733863783936
23,-1.28281860645708
24,0.3176314767207688
25,0.13985167486985248
26,-1.0706449738426667
27,0.3390974296187289
28,1.240179170303133
29,1.7012093088836706
30,1.9229578489726586
31,1.123200896340807
32,0.5786102762792613
33,-0.010785923894446547
34,0.6008175278088204
35,0.8371444204389336
36,1.4808519587779445
37,1.034012697740379
38,0.8975593167465117
39,2.5125116322502112
40,-0.06427703674999918
41,2.2152276154345323
42,-0.49623282336718133
43,1.1177511808549183
44,1.4429405535233313
45,-0.855904458623739
46,-0.8192759355978516
47,-1.120943471571874
48,-0.7055625721244961
49,-0.783911788894557
50,0.5875524016340319
51,-2.1754554222212406
52,-1.7340825818664056
53,-1.802784319617776
54,-1.6783528912063819
55,-2.073083138647061
56,-0.6670983000668326
57,-2.184623000573489
58,0.2377097584465625
59,2.292091164699299
60,-0.1918842140813427
61,1.2610176058149292
62,1.7222134984110058
63,-1.3093187935723716
64,1.6238218511542737
65,-1.2208755563629718
66,-1.0846941894108186
67,1.4958774476335674
68,-1.184862520471558
69,2.5633707282492972
70,-1.38044197690812
71,-3.146147685494477
72,-1.3661634548912809
73,-1.1850501846598034
74,-0.480094156151486
75,1.8403797748330109
76,1.144511884006667
77,-0.5485511546650623
78,-2.524740338657297
79,-2.182419354096119
80,-3.356204877132971
81,-1.4526690269476537
82,1.0737519615779174
83,1.0710072414781815
84,0.7754266909278792
85,0.3956805764135731
86,-0.8014602413158611
87,-0.4818558023884266
88,-1.3916290359107268
89,-1.0400210271028578
90,-1.8156131750164746
91,0.12634347069289387
92,0.6819537452111233
93,1.0841371834217308
94,0.8306310609884857
95,-2.0062883167980567
96,-1.2302991495704176
97,-1.5206852179929193
98,1.754799899660888
99,2.8254036635099995
100,1.8685845679542168
101,1.5429159454775603
102,1.1832063642735584
103,0.7701860903909203
104,-0.8699171631810243
105,1.8186994143042812
106,-0.7124401944432851
107,-1.1572959020645464
108,1.7664315455005029
109,-0.6095006067237141
110,0.6450636985117044
111,2.2187678258124772
112,-0.8679880634942474
113,-0.6451266928420218
114,-1.2620428623519424
115,-2.8562147236702025
116,0.18445353954490085
117,0.9751923748620014
118,0.875611460782566
119,-0.013236307941681735
