,y
0,4.0149646834676815
1,2.0464030147141514
2,3.808853347479918
3,7.472394938310675
4,6.3261193293686135
5,8.918628851354732
6,7.532969593046764
7,14.500676974797836
8,9.021384211852926
9,7.58857683561245
10,6.681936456742063
11,-1.4125752090993027
12,-8.153418514240235
13,-9.459107213921406
14,-13.070610174450135
15,-12.219172797571526
16,-6.630276274516574
17,-9.646335547880327
18,-9.108128119951196
19,-2.0923462289107393
20,1.2110162377508755
21,2.3447727149119664
22,1.0168754064965508
23,3.745607533614675
24,2.0264280115366557
25,-2.873054949808524
26,-4.320977623864001
27,-4.5232241658116425
28,-0.28030517765304497
29,2.956174007074151
30,6.144254510508512
31,11.348091130566068
32,8.899041862808785
33,9.264445968311255
34,7.112460113022528
35,5.594673898192762
36,3.0921423169017856
37,0.318501136477803
38,-0.8375246614418274
39,-0.43137989328280396
40,-1.865835544490529
41,1.0672646830496866
42,5.620019463895511
43,9.193483211139894
44,11.016467885904667
45,12.866052942407192
46,15.115024086921617
47,14.842271095958452
48,15.495249075289378
49,14.390766236711512
50,10.0420672366108
51,3.843218719303654
52,5.593679968031713
53,6.19964811176753
54,3.925887400649573
55,6.83582934620998
56,7.218558589502206
57,6.94944119822155
58,6.48284071647589
59,6.92254818881622
60,9.0068510199247
61,1.8841732725917346
62,-1.4406967871576537
63,-0.4282111291598638
64,-3.17022894470921
65,-0.8989760669754983
66,2.015609606302029
67,3.1663439935827906
68,2.4618200743981267
69,-0.18623659848130703
70,-3.559447116871766
71,1.1517886585932882
72,-2.8288755641551746
73,-1.8659088608251753
74,-2.080397179652836
75,0.9638732242370927
76,1.7252539122029096
77,3.0813503482771667
78,2.214428977709467
79,-2.7394495909179906
80,-4.037248857299679
81,-2.325291235379834
82,6.336749348122356
83,8.058437549565223
84,9.732123085499328
85,6.614269445406919
86,3.6867070951861494
87,4.775033779839985
88,4.9759212412775895
89,5.87222344923638
90,4.0916245269474905
91,0.02617849669257133
92,2.0696338959390843
93,1.4307460924945612
94,1.9532054428330965
95,0.013488777159626375
96,3.0355251690589147
97,1.1924101679680068
98,8.522009860978063
99,9.382323972741963
100,9.756921446859202
101,8.607855047706424
102,2.3280185417451253
103,-0.7422989242956048
104,-1.092047135082543
105,-2.521633997800631
106,-5.083009536083228
107,-4.928312027821384
108,-1.2008970503608705
109,2.4038037171330298
110,-1.3430369191175786
111,-1.3994414496873602
112,-0.6838002421909255
113,-2.6610758695683288
114,-2.5774956310800077
115,-7.988194524203764
116,-10.448305521557142
117,-8.294531523916804
118,-11.689655324577707
119,-13.300540245177014
