,y
0,-0.9992411625626958
1,-0.8634424613038951
2,0.03018685333657556
3,-0.25509691140234764
4,0.4476848075003029
5,-0.15701147729314496
6,0.20730805245141948
7,2.9897781803085546
8,-0.5116084190928496
9,-0.6466866333910766
10,-1.3906829294055159
11,1.3488880547034507
12,-1.37308533496325
13,-0.6548810554911769
14,-0.5912565479626206
15,0.9412120670963504
16,0.7905039852132207
17,-0.18560358800456675
18,0.6535560144005674
19,1.8202077069317262
20,0.9651712918385352
21,-0.12669362709449622
22,1.3913324188575025
23,-0.6643832595734334
24,-0.37416408562718184
25,0.17065842877744392
26,0.005854468991837086
27,-0.16557600081260831
28,1.144320393854831
29,1.9069987874788146
30,1.139058391547269
31,-0.5396819484049914
32,-0.10808124406697074
33,0.8458404784482236
34,1.1338139340509363
35,-0.060833297770560235
36,0.5301079454885848
37,1.199092627261026
38,0.9630726652529393
39,1.420391958737228
40,-0.7329918567577873
41,1.4825399341236545
42,0.017105679297273746
43,0.8129921275002527
44,0.620943625001329
45,-0.6333260138128631
46,-1.6279356635826925
47,-0.39863092890709007
48,0.7551221122428695
49,-0.47219744984350354
50,-0.510683555568981
51,-2.0318594344900185
52,-0.9215752650663751
53,-0.56821510238458
54,-0.7334221583998033
55,-2.3556789179489575
56,-0.22439790943421434
57,-0.5802400332612844
58,0.6425952570421231
59,1.7445254099274108
60,-0.36247260578702883
61,-0.4066371993291999
62,1.9520859625938431
63,-0.23934166380186495
64,0.0075332323128254886
65,-1.5927535017605217
66,-0.12042691512212567
67,2.2709881218478833
68,-0.65422665481031
69,0.2520894418851086
70,-1.3012290117378595
71,-2.172327625443341
72,-1.0612846003657308
73,0.8806868209683352
74,0.0948102581796835
75,0.6357556865413397
76,0.6025121568201799
77,-0.5437295783319176
78,-3.1640824138593717
79,-1.628675718574794
80,-0.8212864022509033
81,0.10181549154516681
82,0.6458686354165134
83,0.7837515024073595
84,0.025891823385597285
85,-0.18318301593454664
86,-0.7300217663950876
87,-0.06834343835573249
88,-0.9003619547142815
89,-0.89626189036874
90,-1.485970922115749
91,1.0041236372692501
92,1.501048323309842
93,0.41236060550737974
94,-1.0481964446038157
95,-2.024003738671384
96,-0.056657695758430215
97,0.18692985566853065
98,1.7578794359034542
99,1.9068444633162052
100,0.770273742299463
101,-0.1456773045240643
102,1.00657704619924
103,1.370945821483042
104,-1.358330609564112
105,0.5202389605726021
106,0.41725883557099214
107,-0.7121773595500756
108,0.6116428969175051
109,0.21891275710773223
110,0.46158480776001637
111,1.5818705159379545
112,-0.874781045533719
113,-1.8478066287496357
114,-0.797140429772611
115,-0.696315067101621
116,0.5916871595299497
117,0.9405380372460639
118,0.4297638884471898
119,-1.0753519315827107
