,y
0,-0.9992411625626958
1,-0.8634424613038951
2,-0.6692819604573115
3,-0.784563547122872
4,0.814610366404456
5,-0.170255487088814
6,0.48511546070282174
7,2.93186678257792
8,-0.5032970074806145
9,1.5141529123924398
10,-2.053018364307426
11,0.11473351431558054
12,-1.9342619971598534
13,0.48201440333169676
14,-1.2877798960175695
15,0.10799780071187604
16,0.9381099034488793
17,0.5668166145802386
18,1.287027519224586
19,1.3256478147751287
20,1.2952949809291407
21,1.1899100432525533
22,1.7228273539906942
23,-1.28221993514654
24,0.46110806473999494
25,-0.32126070404246165
26,-0.6175521274922803
27,0.27859177985623107
28,1.163369729249939
29,1.7338503508990264
30,1.9659091277556726
31,0.7526386307523024
32,0.2127553658141631
33,-0.06461823302519698
34,0.8996210227051263
35,0.7465950170521853
36,1.2362306319414422
37,0.8390674908587112
38,1.0821562035954315
39,2.306915766784604
40,-0.3198992305018995
41,2.112771166750171
42,-0.7944335691556604
43,1.559053483529362
44,0.8216557717355312
45,-0.5611259328373946
46,-1.127744937694168
47,-1.1487245674016822
48,-0.4424601708855508
49,-0.42153457338576517
50,0.4505871800016274
51,-2.4157535216946227
52,-1.4588297654652576
53,-1.761836591470505
54,-1.1324613357023097
55,-2.1388228092300134
56,-0.5825156753848082
57,-2.047171395787844
58,0.8338672412829353
59,1.9711361642335754
60,0.028208360480307282
61,0.9540698921885802
62,1.3369511293772756
63,-0.9265959022998785
64,1.6226076546058446
65,-1.8486738789658728
66,-0.6627666993567956
67,1.3739618688589967
68,-0.6770009603374856
69,2.3132957287379288
70,-2.0192261226056583
71,-2.5636869750178217
72,-1.6414731899477688
73,-0.7039162364598637
74,-0.0775418095328289
75,1.8343881606850423
76,0.7648136430893688
77,-0.3993074127946379
78,-2.738893520164495
79,-2.2455850858203408
80,-3.1138645765876154
81,-0.6153897749752718
82,1.0339079748796633
83,1.1486661749012397
84,0.6351952912906003
85,0.24305295284120104
86,-0.9333328451455987
87,-0.3750507050288529
88,-1.3568674656196598
89,-0.847893732233625
90,-1.9170600589462445
91,0.41132932542207223
92,0.7892079359762438
93,1.4089869135547302
94,0.2951031356110423
95,-2.2297383233303023
96,-1.1430193790722396
97,-1.179304925069032
98,2.173898106598487
99,2.5299850644129718
100,1.8705744727587146
101,1.0334643355934605
102,0.9152385206184099
103,0.8055697721260063
104,-0.7484982957110492
105,1.475655221836106
106,-0.9380335746738501
107,-0.551270906758371
108,1.3298752766531825
109,-0.580306947173742
110,0.8957455698491963
111,1.9034730471257002
112,-0.7972347930608726
113,-0.7763409625830098
114,-1.6565474051365414
115,-2.3346592986813413
116,0.5288379199488941
117,0.9390838405901542
118,1.0045800383600048
119,-0.29660180905405154
