,y
0,-0.9992411625626958
1,-1.113252751944569
2,-0.4729555962261732
3,-0.7487228249667559
4,0.029921115553094235
5,-0.4003841387740024
6,-0.029572375029903286
7,2.8744357538972123
8,0.11398904296818135
9,0.022705696490753102
10,-1.015252267358933
11,1.0651281669008306
12,-1.2194989015089661
13,-0.8068590535405171
14,-0.9166556684175471
15,0.32176430826499114
16,0.6120471120496368
17,-0.09813976735571839
18,0.7731839479217105
19,2.0163497057333886
20,1.6231893054294384
21,0.8594064113887233
22,2.2155725676305464
23,0.2852303533142668
24,0.3690440798387636
25,0.6812836965546772
26,0.31629663951747033
27,0.208004528319274
28,1.386216941925786
29,2.3479990089334404
30,2.09107747102125
31,0.7027121579639118
32,0.823069737518321
33,1.493931581394361
34,1.8602080501527292
35,0.9456894418542026
36,1.413719473554342
37,2.0171263440902645
38,1.9457948272794703
39,2.6163061523174234
40,0.6509036966684945
41,2.5152720977761294
42,1.188584929305243
43,1.8212388240173
44,1.7773050783050128
45,0.39036300063450347
46,-0.8118780116234535
47,-0.23993990584791172
48,0.6223072466473598
49,-0.38408962502747623
50,-0.4466703158826385
51,-2.1761552576302288
52,-1.6432067837548803
53,-1.4968311353572237
54,-1.7502555654675036
55,-3.325456266824264
56,-1.7046548577875407
57,-2.043891098467282
58,-0.7217663906591397
59,0.8522876900757433
60,-0.6966111308493109
61,-0.5583420817766735
62,1.6700615651668993
63,-0.10173324197439826
64,0.32358960844222423
65,-1.3348241013297184
66,-0.45013417968604136
67,1.9599170403965478
68,-0.4204280020477702
69,0.563391283334589
70,-1.0525839425677623
71,-2.4253534966509815
72,-1.7549540267888961
73,-0.23609824162330284
74,-0.6291790848887137
75,0.20728889339404277
76,0.39940967711951436
77,-0.5728581498048122
78,-3.213461831010891
79,-2.5422357752104103
80,-2.257045854738698
81,-1.408971379938933
82,-0.5017087763487633
83,-0.03839064749326815
84,-0.38071375173353017
85,-0.45063815727810397
86,-1.0101870275278761
87,-0.5069776331827544
88,-1.3128244931915924
89,-1.473760220377578
90,-2.2208003351009715
91,-0.08521135130924717
92,0.7826313067640793
93,0.27450203942941304
94,-0.8561790195916839
95,-2.184432467241297
96,-0.8040012648907997
97,-0.5864675633446652
98,1.1909138602672984
99,1.97406817023695
100,1.3724184405395736
101,0.739788433461577
102,1.695704398716726
103,2.1435713110738543
104,-0.2751678644469622
105,1.2141893525396905
106,0.9481510199540368
107,-0.19142102159517538
108,1.0399619654694485
109,0.5519274826328838
110,0.8405362034461563
111,2.1021582191044086
112,-0.10253429224954469
113,-1.2644607734734155
114,-0.8510874806870701
115,-1.197419229451909
116,0.03891111801920111
117,0.6156030726892254
118,0.40364845711057784
119,-0.8629532066517123
