,y
0,-0.9992411625626958
1,-1.6128733332259169
2,-0.9296578559421882
3,-0.6740271153728465
4,0.035422340963143895
5,-0.008566877723813371
6,0.13108838699428663
7,3.1251334435673592
8,1.7809500803275533
9,-0.06661164240969308
10,-1.5080603966625332
11,0.268205035533848
12,-0.8200975983108792
13,-1.5129224931087908
14,-1.3994398987742667
15,0.10660850678287459
16,1.112832158110331
17,0.5011825074774856
18,0.8251538670314469
19,2.4159219943245573
20,2.5823998772644687
21,1.3034822374314583
22,1.9766561493261772
23,0.6883822668657944
24,-0.28717813003167775
25,-0.0021703631858421557
26,0.05474382633013878
27,-0.14923410513238533
28,1.0310668454566978
29,2.7182714326288564
30,2.9010089991259775
31,1.0948834262287446
32,0.2584247631784669
33,0.9932664754879481
34,1.8373538875443438
35,1.0895704505769874
36,1.0017531451905946
37,1.8507811926250906
38,2.150533420188549
39,2.670909295488971
40,0.913748124006638
41,1.6783446986825417
42,1.2921803365305662
43,1.3543831386168488
44,1.5275580154719883
45,0.22833319488290454
46,-1.6965706198343995
47,-1.6081997662966732
48,-0.05831462126414373
49,-0.31024001982518884
50,-0.831631613105048
51,-2.53388911802892
52,-2.674931213456745
53,-2.0144716780355685
54,-1.8555140307830782
55,-3.438077464599074
56,-2.493695988406346
57,-1.7456226681548621
58,-0.3956424251780279
59,1.7487095986346075
60,0.8975121956880749
61,-0.14490675347136964
62,1.8247296990224102
63,1.1747703980667379
64,0.4096462123063787
65,-1.339729032769172
66,-1.200530147656382
67,1.7431759982765787
68,0.7669951372257287
69,0.33462189857095814
70,-0.9956544239993496
71,-3.0300279999907387
72,-3.0294122160850048
73,-0.7860620332346238
74,-0.04003836665543048
75,0.5748934698129958
76,1.0591085717121698
77,0.09416532673283923
78,-3.280017299878099
79,-4.0189505846324
80,-3.0503640701811627
81,-1.5737875502046255
82,-0.07796601513470486
83,0.8904708725563618
84,0.6306395408365294
85,0.0987316400369296
86,-0.7181004217485625
87,-0.6005379719858008
88,-1.1744307196071682
89,-1.715117794125898
90,-2.5096851557824897
91,-0.5806728369999842
92,1.5442312882216596
93,1.4763584845927173
94,-0.279897609674239
95,-2.4335315528177617
96,-1.7120296545078424
97,-0.5735978499398652
98,1.4939411944392729
99,3.0875697486352673
100,2.6823310604212915
101,1.2959885503103985
102,1.593026914067469
103,2.4344896418883293
104,0.1348930759079251
105,0.1791081300035685
106,0.7390169828466759
107,-0.29640517980246445
108,0.27383004504768566
109,0.5561410693530981
110,0.7443052092831177
111,2.0682568558078795
112,0.5262565775476179
113,-1.8951009001536059
114,-2.1290368969923783
115,-1.864032118755222
116,-0.48860801583371366
117,0.8812255982082076
118,1.0592633046430593
119,-0.485500961422325
