,y
0,5.488296429991289
1,4.44176895007804
2,3.814310238756161
3,4.397866570264977
4,9.386704710253342
5,9.244004095263412
6,9.074059553307197
7,3.0572022108541335
8,2.2027662370477525
9,-1.5813492650534022
10,1.5153479843392836
11,-1.5661590663903886
12,-1.43875848230777
13,-4.893454927967035
14,-5.27425600427604
15,-7.6981971670881
16,-6.280847676362795
17,-3.4859153192739445
18,0.7343008185709459
19,3.2848922925707305
20,5.302885024105036
21,5.867017377717081
22,9.5993484100215
23,11.268898920494923
24,12.823710644024354
25,14.483740050831361
26,14.579501517751055
27,13.815367803176741
28,14.992176844298783
29,12.65919744094652
30,16.323654318661937
31,14.628890693636736
32,14.616399735631516
33,21.325887381675408
34,18.70113883254454
35,20.187266727830742
36,14.897129716282949
37,13.384495458002183
38,11.314277503527007
39,14.53722489089725
40,9.988819085222955
41,11.446680791023521
42,14.722892214999696
43,16.33095310212572
44,17.125967692576467
45,15.01180307452251
46,7.818111302279305
47,8.348912801125966
48,13.070441777907405
49,12.24975916866544
50,6.950515112874172
51,6.801775209367484
52,4.747713645245257
53,6.675226365012852
54,8.346980982921767
55,6.150046082465748
56,4.927333603750257
57,1.4246799277927793
58,3.2211286911059256
59,8.572767419679048
60,9.28695549991371
61,11.610702476827104
62,13.062697279008367
63,6.484161384723317
64,2.8643486325539493
65,1.719409792582433
66,3.193496254346533
67,1.494303134113654
68,0.5560296192111567
69,1.4690145099846443
70,-2.303752279324587
71,2.7752419936758743
72,-2.271238826980079
73,-7.194830528838663
74,-3.0908324944547463
75,-1.0080224074939088
76,-1.279947984752435
77,2.238765617552809
78,-1.3478120626907222
79,0.46745831591245146
80,-0.409645332052774
81,-3.494734303507844
82,-1.3517101623978203
83,-2.491138382115796
84,-0.648624920670791
85,-1.8517570240298742
86,-0.7806482493440285
87,3.5465327516356426
88,-1.6261291590590239
89,-0.1257833716512926
90,-2.4263865233597515
91,-0.37980807677365247
92,0.4387406324098547
93,2.328751548176172
94,3.839457489427999
95,4.567433552012
96,6.089948927157271
97,8.90349041725026
98,10.758712132457493
99,11.585665870430427
100,16.22447199525
101,18.30220681378172
102,17.57693074269261
103,16.98098541873393
104,16.610317374775516
105,16.055549029750456
106,13.679926547134956
107,14.615266166895008
108,14.221446893704282
109,16.12204075306667
110,12.95976763403068
111,13.842589315538623
112,11.088597782583673
113,12.174679892138101
114,13.429051355068221
115,13.067214466292564
116,11.551041123697487
117,11.49452472827728
118,7.772686096412534
119,5.548148366759392
