,y
0,-1.59061116803755
1,-4.629250640149755
2,-0.9893776268522492
3,-0.2912036284658396
4,1.2511391993830356
5,5.2326073235395025
6,4.065753836093117
7,2.2126890564921156
8,6.206630683674766
9,2.5883399050228024
10,-0.872849734606028
11,3.6689991368630253
12,0.36176237339141215
13,-0.9298865890735089
14,2.380613646560656
15,1.803077300268363
16,5.148997674038734
17,-1.6880102137100321
18,-3.3160854581199386
19,-0.19917167468872166
20,2.5241261370714376
21,-4.227738693543521
22,-4.26097968465091
23,-2.9971864701305932
24,-1.4623504528758557
25,5.832918371911303
26,8.82220435700215
27,5.8587582861351395
28,7.410444600094336
29,2.2429364837906296
30,3.0505840933529145
31,4.008015514705835
32,4.764843569970706
33,1.0461030530977276
34,-0.15140327313736268
35,3.774601114663293
36,6.736277803411207
37,3.8336159445263287
38,9.297703663599773
39,8.721504686333963
40,7.781488288048142
41,12.010884796379633
42,15.534678093606566
43,9.941669465657895
44,6.423278263728906
45,9.98061645330106
46,10.706981704838897
47,9.896385943909635
48,8.5325478444757
49,6.619883444100255
50,10.747971204483079
51,8.754040799109879
52,4.933520208650654
53,0.721970607170598
54,8.100459186242347
55,4.397737854944158
56,6.874361257856705
57,9.598194964663534
58,5.112392642678237
59,-0.5303050182311395
60,1.1694584200117757
61,3.9305384467528444
62,7.524756724365233
63,3.472369403044169
64,4.208763155330923
65,4.738165586161169
66,8.240221176097402
67,3.4131989319865426
68,5.551615393526417
69,5.284439953651785
70,6.743301685784363
71,7.525124729339126
72,8.005317601057916
73,9.31073009158037
74,4.915796757277889
75,11.067485380157859
76,9.435042664147904
77,8.009103381405897
78,4.663686736883311
79,5.581378659759979
80,2.9127177417269428
81,10.305071522542022
82,10.126384465307442
83,10.21315092781112
84,6.105099583693048
85,12.305164534242936
86,10.833661043082287
87,10.189561394435405
88,11.744537587016438
89,10.045153702427653
90,5.66936849874668
91,8.383170191702458
92,8.878074460641134
93,6.270565191848444
94,11.469033092915076
95,14.06931629518276
96,12.341670939316169
97,13.608472561474327
98,11.502589442848505
99,13.13857236999438
100,11.327870386868932
101,10.820874756381425
102,13.169183834660467
103,12.967074611218383
104,10.763573073891862
105,13.867078747854174
106,13.486784889996
107,15.882035955346224
108,14.790593173809496
109,12.718819249036455
110,14.877591520009094
111,18.662052542735537
112,13.94949043138978
113,7.760596796170776
114,10.233484749171225
115,9.390522004549236
116,10.968762760003848
117,9.806649635160907
118,15.019265497541133
119,19.94360902590664
